cleaned_tweet_text,hashtags,emails
bleach  idk boutchuuuuu dizzzzzzzz qttttttttt weady fo coachella miley ir al festival coachella,"['#coachella2015', '#coachella2015']",[]
rt  hell yes locals bands lineup amp  coa_,['#Coa'],[]
still trending coachella,['#Coachella2015'],[]
amazing rt  saw steely dan acdc coachella lineup like_,['#Coachella2015'],[]
cant wait visit guys too coachella,['#coachella2015'],[]
bout buy coachella ticket __ coachella,['#Coachella2015'],[]
headliners look great year rt  excited see coachella,['#Coachella2015'],[]
get out checked coachella lineup drop dead amazing,['#Coachella2015'],[]
rt  killing bc ask coachella tickets christmas,['#Coachella2015'],[]
dream go coachella one dayy coachella,['#Coachella2015'],[]
wtf someone take coachella solely reason playing year____,['#Coachella2015'],[]
looks like heading west coast april coachella,['#Coachella2015'],[]
anyone fancy coachella  _,['#Coachella2015'],[]
seems like musicians acting like children playing  yaaay playing coachella ,['#Coachella2015'],[]
want go year amazing experience first time coachella,['#coachella2015'],[]
rt  someone please get tickets coachella ____,['#Coachella2015'],[]
rt  part coachella  else,['#Coachella2015'],[]
rt  coachella line looking shabby mind listening  amp c_,['#Coachella2015'],[]
everyones complaining lineup like  coachella dance,"['#Coachella2015', '#dance']",[]
need win lottery noon pst coachella _______,['#Coachella2015'],[]
ye persons jackwhites coachella coachella couturehippie fauxnuss yuck catchn jack,"['#JackWhite', '#Coachella2015', '#Coachella', '#couturehippie']",[]
todays schedule consists internship training followed extreme stress spending hours online waiting room coachella,['#Coachella2015'],[]
waiting ___ coachella,['#Coachella2015'],[]
eeeeeee coachella lineup sweeeeeet,['#Coachella2015'],[]
need go coachella coachella,['#coachella2015'],[]
coachella line announced amp psyched  less  months till fjlmcali ____,"['#Coachella2015', '#FJLMCali2015']",[]
hey amp copping tix  noon retweet us coachella,['#Coachella2015'],[]
wish could go coachella,['#Coachella2015'],[]
things would go festival __ coachella,['#Coachella2015'],[]
coachella may worth ticket rockout,"['#Coachella2015', '#RockOut']",[]
day one lineup coachella looks good,['#Coachella2015'],[]
holy crap music game point year coachella basically playlists festival ,['#Coachella2015'],[]
theres much greatness going coachella governorsball boom mind explosion overload,"['#Coachella2015', '#GovernorsBall']",[]
coachella lineup stacked wish could go,['#Coachella2015'],[]
 coachella coachella  coachella  full lineup big names bigger surprises,['#Coachella2015'],[]
guys amazing see desert coachella,['#Coachella2015'],[]
coachella line released want tickets now whos favourite line up coachella coachellalineup,"['#Coachella2015', '#coachellalineup']",[]
wish going coachella,['#Coachella2015'],[]
i happiest kid town seeing latest coachella lineup def look forward watching live stream _,['#Coachella2015'],[]
would loooooove go first amp third day coachella _,['#Coachella2015'],[]
rt  whats talk coachella  ready go__________,['#Coachella2015'],[]
rt  coachella line up two headliners jack white acdc coachella,"['#Coachella2015', '#Coachella']",[]
wish could go coachella ,['#Coachella2015'],[]
wish go coachella,['#Coachella2015'],[]
need go coachella _ coachella,['#Coachella2015'],[]
someone come coachella _,['#Coachella2015'],[]
ohhhhh please please take coachella ,['#Coachella2015'],[]
for rock vinyl xmas  looking forward coachella bdc  ,"['#Coachella2015', '#bdc']",[]
rt  love american go coachella music festival coachella coachella,"['#Coachella2015', '#Coachella']",[]
want go coachella live east coast ___,['#Coachella2015'],[]
travel next edcpuertorico coachella ultra,"['#EDCPuertoRico', '#Coachella2015', '#Ultra2015']",[]
rt  wish coachella ,['#Coachella2015'],[]
would love go coachella,['#Coachella2015'],[]
well deserved ________ haerts coachella coachella,"['#Haerts', '#Coachella', '#Coachella2015']",[]
coachella lineup here got acdc steely dan yes read right ,['#Coachella2015'],[]
poor cheap could hit coachella see drake weeknd like ,['#Coachella2015'],[]
times like wish american coachella,['#Coachella2015'],[]
coachella im proud ___,['#Coachella2015'],[]
time break bank coachella,['#Coachella2015'],[]
wish every damn year bruh rt  wish coachella ,['#Coachella2015'],[]
fee like year birthday week coachella,['#Coachella2015'],[]
get paid today guess sign buy coachella ticket _,['#Coachella2015'],[]
 coachella  full lineup big names bigger surprises coachella years_,['#Coachella2015'],[]
going coachella must go ___,['#Coachella2015'],[]
we going coachella,['#Coachella2015'],[]
wish coachella ,['#Coachella2015'],[]
wanna go third day coachella,['#Coachella2015'],[]
so wants go cali april turn tf up __ coachella hipsterlyfe,"['#Coachella2015', '#HipsterLyfe']",[]
coachella s artist lined fucking sweet wanna go __,['#Coachella2015'],[]
wanna go coachella line sick need rob bank then fml _,['#Coachella2015'],[]
anyone lucky enough going this coachella jealous,"['#Coachella2015', '#jealous']",[]
ones go for previoustweet coachella,"['#previoustweet', '#Coachella2015']",[]
would love go coachella birthday month too,['#Coachella2015'],[]
looking lineup coachella see djs wanting see __ djsnake,"['#Coachella2015', '#djsnake']",[]
could go coachella listen jackwhite,"['#Coachella2015', '#JackWhite']",[]
haha love sheldon__ mycalvins coachella,"['#mycalvins', '#Coachella2015']",[]
coachella electronic music wellrepresented  amp via,['#Coachella2015'],[]
belongs coachella,['#Coachella2015'],[]
coachella dates out know iam going see homie killen game __ coachella,['#Coachella2015'],[]
holy shit acdc coachella,['#Coachella2015'],[]
rt   fun month april xo bruh coachella,['#Coachella2015'],[]
happiness gt wow coachella,['#Coachella2015'],[]
wanna go third day  coachella nicelineup,"['#Coachella2015', '#nicelineup']",[]
want coachella,['#Coachella2015'],[]
gonna go coachella,['#Coachella2015'],[]
fancy trip states coachella,['#Coachella2015'],[]
well kill one coachella,['#Coachella2015'],[]
want go coachella,['#Coachella2015'],[]
rt   bands know worth  excuse drugs three days coachell_,['#coachell'],[]
acdc headline coachella fuckiwannago,"['#Coachella2015', '#fuckiwannago']",[]
 playing year coachella  damn coachella envy gonna start early year  someonetakeme,"['#coachella2015', '#someonetakeme']",[]
another year coachella agenda __ coachella,['#Coachella2015'],[]
interpol ghostface action bronson weeknd fka twigs drake lil b touch amore bad religion coachella worth  grand,['#Coachella2015'],[]
love line _ coachellalineup coachella coachella,"['#coachellalineup', '#Coachella2015', '#Coachella']",[]
rt  released coachella coachellalineup ____ omg wanna go ,"['#Coachella2015', '#coachellalineup']",[]
steely dan gonna coachella sounds rad,['#Coachella2015'],[]
 take coachella wid  yeessss,['#Coachella2015'],[]
going another year since coachella hate missing coachella,['#Coachella2015'],[]
dream coachella coachella coachella,"['#Coachella', '#Coachella2015']",[]
ticket coachella sortedanyone got trendy leggings hear rage,['#Coachella2015'],[]
coachella lineup unreaaallll,['#Coachella2015'],[]
jackwhite playing coachella may finally go see half lives,"['#JackWhite', '#Coachella2015']",[]
line released holy hell rediculous fit many acts in awesome work coachella,['#Coachella2015'],[]
great line run ws poster _ wilco coachella,"['#wilco', '#Coachella2015']",[]
released coachella coachellalineup ____ omg wanna go ,"['#Coachella2015', '#coachellalineup']",[]
rt  lineup coachella pretty stellar acdc jackwhite drake headlining http_,"['#Coachella2015', '#JackWhite', '#Drake']",[]
 honor play coachella cant wait whos going,['#Coachella2015'],[]
rt  funny amp sexy music video rap hiphop hilarious music oldschool crypto coachella coachell_,"['#rap', '#Hiphop', '#hilarious', '#music', '#oldschool', '#crypto', '#Coachella', '#Coachell']",[]
wish coachella  come southern cali,['#Coachella2015'],[]
want go sooooo badly _ coachella,['#coachella2015'],[]
excited see fellow norwegians april see amp coachella,['#Coachella2015'],[]
rt  literally right since people talking it still wanna go tho ____ coachella_,['#coachella2015'],[]
headlining coachella guys come long way amazing weup ovosound,"['#Coachella2015', '#WeUp', '#OVOSound']",[]
oh shit definitely going coachella,['#Coachella2015'],[]
literally right since people talking it still wanna go tho ____ coachella_,['#coachella2015'],[]
rt  confirmed im goin bday_ rt  _ going keep talking coachella idc idc _,['#Coachella2015'],[]
coachella drake _,['#Coachella2015'],[]
rt  coachellas headliners may great small font acts could worth it coachella,['#Coachella2015'],[]
timeline photos _ bleach  idk boutchuuuuu dizzzzzzzz qttttttttt weady fo coachella,['#coachella2015'],[]
probably happy abouot coachella,['#Coachella2015'],[]
mad congrats deserve it coachella __________________,['#Coachella2015'],[]
rt  reaaaally wanna go coachella,['#Coachella2015'],[]
coachella got everybody like,['#Coachella2015'],[]
rt  see coachella lineupdjneon,"['#Coachella2015', '#lineup', '#DJNEON']",[]
reaaaally wanna go coachella,['#Coachella2015'],[]
man fuck it still going coachella idgaf,['#Coachella2015'],[]
rt  coachella favorites,['#Coachella2015'],[]
_ rt  playing year could excited coachella ,['#coachella2015'],[]
hoping see coachella,['#coachella2015'],[]
 playing year could excited coachella  good luck guys,['#coachella2015'],[]
time start planning outfits coachella,['#Coachella2015'],[]
playing year could excited coachella ,['#coachella2015'],[]
line out mean time get body coachella ready,['#Coachella2015'],[]
lineup coachella totally awesome,['#Coachella2015'],[]
coachella dropped official  lineup see coachella,['#Coachella2015'],[]
pray go coachella ______________,['#Coachella2015'],[]
umm go cxoachella you please abel __xo__ coachella,['#Coachella2015'],[]
coachella favorites,['#Coachella2015'],[]
coachellas headliners may great small font acts could worth it coachella,['#Coachella2015'],[]
nocturnal oc  drake coachella cant miss em,"['#Nocturnal', '#OC', '#Drake', '#Coachella2015']",[]
  lineup here coachella,['#Coachella2015'],[]
coachella drake gonna there therefore must ,['#Coachella2015'],[]
coachella ravers im going__,['#Coachella2015'],[]
soooooooooo want see coachella,['#Coachella2015'],[]
 wanna go coachella like  ____ lets fundraise _,['#Coachella2015'],[]
 going perform coachella year __,['#Coachella2015'],[]
rt  officially start countdown best weekend year___ coachella,['#Coachella2015'],[]
want go coachella california _,['#Coachella2015'],[]
rt  thought maybe year porn cob damn coachella coachella,"['#Coachella', '#Coachella2015']",[]
going make coachella happen,['#Coachella2015'],[]
coachella bust tomorrow moment,['#Coachella2015'],[]
three days coachella would go sunday mainly brand new circa also friday lykke li,['#Coachella2015'],[]
feelings right wrapped one coachella,['#Coachella2015'],[]
coachella tickets sale two hours general admission already sold out coachella wow,"['#Coachella2015', '#wow']",[]
aint uh joke im ready coachella ___,['#Coachella2015'],[]
need go coachella,['#Coachella2015'],[]
wanna see coachella performance really really care ___,['#Coachella2015'],[]
someone buy coachella ticket plz ampthanks,['#Coachella2015'],[]
saying coachella fomo notothefomo mustgettickets imagine special guests would come eeeekkkkk,"['#Coachella2015', '#fomo', '#notothefomo', '#mustgettickets']",[]
read  lineup ok coachella win someone fetch flower crown whilst iron crop tops coachella,['#Coachella2015'],[]
coachella line woww crying _ coachella,['#Coachella2015'],[]
go coachella baby drake performing,['#Coachella2015'],[]
would beautiful me awesome music various people hippie life amp drugs someone partner crime coachella,['#Coachella2015'],[]
mileys getting ready coachella bleach blonde ___,['#Coachella2015'],[]
shit got real coachella playing might die whos coming me love ___,"['#Coachella2015', '#love']",[]
 said coachella gonna happen meant it saved everything happening,['#Coachella2015'],[]
wanna go coachella sooo bad    florence amp machine marina amp diamonds _______ coachella,['#coachella2015'],[]
one go to_ coachella stagecoach,"['#Coachella2015', '#stagecoach2015']",[]
acdc headlining coachella mother thinks going reynoldsfamtakescoachella,"['#Coachella2015', '#reynoldsfamtakescoachella2015']",[]
really going coachella though cus forreal bout it boutta buy tickets tomorrow,['#Coachella2015'],[]
wanna go coachella  ___,['#Coachella2015'],[]
confirmed im goin bday_ rt  _ going keep talking coachella idc idc idc ,['#Coachella2015'],[]
coachella cant wait,['#Coachella2015'],[]
okay go back school semester  coachella move ____,['#Coachella2015'],[]
know love  coachella line upmy next tweets april th coachella,['#Coachella2015'],[]
cant wait coachella,['#Coachella2015'],[]
looking coachella lineup longing ripper usa come,['#Coachella2015'],[]
need another edition lie witness news coachella _,['#Coachella2015'],[]
amazing coachella lineup announced jackwhite acdc amp drake music festivals,"['#Coachella2015', '#JackWhite', '#ACDC', '#Drake', '#music', '#Festivals']",[]
coachella lineup probably diverse ever witnessed something everyone,['#Coachella2015'],[]
_ going keep talking coachella idc idc idc ,['#Coachella2015'],[]
yep hearts stollen_ coachella,['#Coachella2015'],[]
april yet _ coachella,['#Coachella2015'],[]
must get hands coachella tickets,['#Coachella2015'],[]
